SCHOOL,CLASS,CHILD,COMBI,SIZE,SSES,GIRL,MINORITY,SITTERS,CSES,IQV,IQP,PRE_LANG,POST_LANG,PRE_ARITH,POST_ARITH
212,21280,3579,0,25,14,0,0,0,18,8.5,8.6660003662,26,40,8,15
212,21280,3580,0,25,14,0,0,0,27,16.5,10.329999924,29,46,14,24
212,21280,3581,0,25,14,0,0,0,18,10,9.3330001831,34,35,8,24
212,21280,3582,0,25,14,0,0,0,17,14,9.3330001831,38,42,15,16
212,21280,3583,0,25,14,1,0,0,15,13.5,11.659999847,35,52,13,25
212,21280,3584,0,25,14,0,0,0,25,11.5,10,32,47,18,23
212,21280,3585,0,25,14,1,0,0,23,11.5,10,36,47,11,20
212,21280,3586,0,25,14,0,0,0,18,5.5,9.6660003662,21,33,12,17
212,21280,3587,0,25,14,0,0,0,25,12.5,9,37,43,12,11
212,21280,3588,0,25,14,1,0,0,17,13,10.329999924,40,46,13,24
212,21280,3589,0,25,14,1,0,0,18,13.5,13.329999924,32,49,7,14
212,21280,3590,0,25,14,0,0,1,18,11,10,26,26,11,15
212,21280,3591,0,25,14,1,0,0,18,12,11.329999924,36,35,13,15
212,21280,3592,0,25,14,1,0,0,18,11.5,8,28,45,12,11
212,21280,3593,0,25,14,1,0,0,28,12,9.3330001831,32,49,11,23
213,21380,3594,0,23,14,1,0,0,10,7.5,8,29,33,5,9
213,21380,3595,0,23,14,0,0,0,26,9,8.6666666667,22,35,6,5
213,21380,3596,0,23,14,0,0,0,10,11.5,9.3333333333,36,44,8,10
213,21380,3597,0,23,14,0,0,0,,15,15,36,42,9,21
213,21380,3598,0,23,14,0,0,0,34,13.5,10.666666667,43,,10,
213,21380,3599,0,23,14,0,0,0,18,10,9.3333333333,19,28,10,8
213,21380,3600,0,23,14,0,0,0,18,11,12.666666667,32,45,10,13
213,21380,3601,0,23,14,0,0,0,26,15.5,12,44,40,10,13
213,21380,3602,0,23,14,1,0,0,18,11,11.333333333,38,41,11,9
213,21380,3603,0,23,14,1,0,0,18,11.5,10.333333333,34,37,11,10
213,21380,3604,0,23,14,1,0,0,10,13,12.666666667,30,50,11,15
213,21380,3605,0,23,14,1,0,0,10,10.5,11.666666667,30,38,13,12
213,21380,3606,0,23,14,1,0,0,18,11,11,40,45,13,17
213,21380,3607,0,23,14,1,0,0,49,9,11,26,34,13,19
213,21380,3608,0,23,14,1,0,0,49,12.5,13.666666667,38,47,14,22
213,21380,3609,0,23,14,0,0,0,26,14,10,35,41,14,23
213,21380,3610,0,23,14,0,0,0,18,12,12.666666667,38,43,14,25
213,21380,3611,0,23,14,0,0,0,18,16.5,12.333333333,36,29,15,14
213,21380,3612,0,23,14,0,0,0,,11,11,35,38,15,17
213,21380,3613,0,23,14,0,0,0,26,12,10,35,45,15,23
213,21380,3614,0,23,14,0,0,0,49,12,12,39,47,15,24
213,21380,3615,0,23,14,0,0,0,10,11.5,14.333333333,41,41,16,27
214,21480,3616,0,27,16,0,1,2,,9,7.6666666667,,34,,7
214,21480,3617,0,27,16,0,1,0,,4.5,7.6666666667,22,34,10,10
214,21480,3618,0,27,16,0,0,1,15,10,10.329999924,16,21,7,3
214,21480,3619,0,27,16,0,0,0,20,9,13,32,33,8,11
214,21480,3620,0,27,16,0,1,0,10,7,10.329999924,26,33,8,20
214,21480,3621,0,27,16,0,0,1,20,10,9.6660003662,24,21,9,8
214,21480,3622,0,27,16,0,0,0,20,11.5,9.6660003662,31,34,14,12
214,21480,3623,0,27,16,0,0,0,20,8,13.659999847,24,31,8,9
214,21480,3624,0,27,16,0,0,0,20,10.5,9.3330001831,27,27,8,16
214,21480,3625,0,27,16,0,0,0,20,12,11,35,32,7,19
214,21480,3626,0,27,16,0,0,0,47,12,9.3330001831,27,41,10,13
214,21480,3627,0,27,16,0,1,0,20,7,13.329999924,23,22,9,13
214,21480,3628,0,27,16,0,0,0,15,14,11.329999924,38,34,10,17
214,21480,3629,0,27,16,0,1,1,20,6,8.6660003662,18,22,8,5
214,21480,3630,0,27,16,0,0,0,40,17,13.329999924,44,52,17,25
214,21480,3631,0,27,16,0,0,0,20,7,8.3330001831,23,23,8,8
214,21480,3632,0,27,16,1,0,0,37,11.5,10.659999847,29,35,7,10
214,21480,3633,0,27,16,1,1,0,15,9,10,33,35,7,13
214,21480,3634,0,27,16,1,0,0,15,10,11.329999924,31,26,7,9
214,21480,3635,0,27,16,1,0,1,20,13.5,9.3330001831,36,40,7,3
214,21480,3636,0,27,16,1,0,0,43,15.5,17,39,49,12,25
214,21480,3637,0,27,16,1,0,1,17,7.5,12,32,36,11,13
214,21480,3638,0,27,16,1,0,0,30,12.5,13,34,36,1,5
215,21580,3639,0,16,14,0,0,0,17,10.5,12.659999847,41,42,8,21
215,21580,3640,0,16,14,1,0,0,10,9,8.6660003662,29,32,4,6
215,21580,3641,0,16,14,0,0,0,27,11,12,24,37,10,18
215,21580,3642,0,16,14,0,0,0,50,14.5,14.329999924,36,46,11,20
215,21580,3643,0,16,14,0,0,1,23,10,8,30,35,9,6
215,21580,3644,0,16,14,1,0,0,20,11.5,12.659999847,41,51,12,17
215,21580,3645,0,16,14,1,0,0,20,15.5,12.329999924,38,47,11,12
215,21580,3646,0,16,14,0,0,0,20,11.5,12.329999924,37,47,9,24
215,21580,3647,0,16,14,1,0,0,20,14,11,44,44,10,18
215,21580,3648,0,16,14,0,0,0,33,11.5,10,44,49,11,21
215,21580,3649,0,16,14,1,0,0,20,9,9,35,37,6,13
215,21580,3650,0,16,14,0,0,0,20,11.5,10,22,35,4,11
216,21680,3651,1,18,13,0,0,0,18,11.5,12.329999924,34,33,11,17
216,21680,3652,1,18,13,0,0,1,20,14.5,11,34,37,14,23
216,21680,3653,1,18,13,0,0,0,20,12,11.329999924,41,53,17,26
216,21680,3654,1,18,13,0,0,0,38,13.5,12,43,51,17,27
216,21680,3655,1,18,13,0,0,0,28,14,10,43,53,17,26
216,21680,3656,1,18,13,0,0,0,23,10,11.659999847,37,36,11,20
216,21680,3657,1,18,13,1,0,0,25,12,9,34,43,17,19
217,21780,3658,0,20,17,1,0,0,20,14,9,44,52,14,29
217,21780,3659,0,20,17,0,0,0,27,11,8.3330001831,31,36,12,20
217,21780,3660,0,20,17,0,0,0,40,13,9.6660003662,38,50,17,23
217,21780,3661,0,20,17,0,0,0,27,13,11.659999847,40,48,13,28
217,21780,3662,0,20,17,0,0,0,20,13,12.659999847,36,49,17,28
217,21780,3663,0,20,17,0,0,0,17,12,11.659999847,29,43,17,24
217,21780,3664,0,20,17,0,0,0,20,12.5,9.5,34,38,9,20
217,21780,3665,0,20,17,0,0,0,20,12,9.3330001831,31,39,12,11
218,21880,3666,0,27,23,1,1,0,,11.5,8.3333333333,35,46,11,19
218,21880,3667,0,27,23,1,1,0,35,13.5,15.329999924,38,44,15,26
218,21880,3668,0,27,23,0,1,0,28,8.5,10.329999924,25,41,12,24
218,21880,3669,0,27,23,1,1,0,35,15,9.6660003662,42,52,10,25
218,21880,3670,0,27,23,0,1,0,28,15.5,9.6660003662,43,55,7,26
218,21880,3671,0,27,23,1,1,0,33,16,11,46,49,13,25
218,21880,3672,0,27,23,1,1,0,50,14,12.329999924,45,55,17,25
218,21880,3673,0,27,23,1,1,0,40,16,11,38,42,10,18
218,21880,3674,0,27,23,0,1,0,43,14,13,38,43,15,26
218,21880,3675,0,27,23,0,1,1,33,11,10.659999847,29,39,14,16
218,21880,3676,0,27,23,0,1,1,33,7.5,9.3330001831,31,41,13,12
218,21880,3677,0,27,23,0,1,0,40,14.5,15.659999847,41,56,20,30
218,21880,3678,0,27,23,0,1,0,28,10.5,7.6659998894,37,41,12,16
218,21880,3679,0,27,23,1,0,0,50,15,11.329999924,43,49,9,29
218,21880,3680,0,27,23,1,0,1,20,10.5,6.6659998894,35,44,11,13
218,21880,3681,0,27,23,1,1,0,50,13.5,10,40,48,13,24
218,21880,3682,0,27,23,1,1,1,23,11.5,11.329999924,30,42,9,16
218,21880,3683,0,27,23,0,1,0,40,10.5,10.659999847,27,48,11,21
218,21880,3684,0,27,23,1,1,0,35,15,12,37,53,17,30
218,21880,3685,0,27,23,1,1,0,35,13,10.329999924,44,54,16,26
218,21880,3686,0,27,23,1,1,0,33,12.5,13.329999924,41,53,15,26
218,21880,3687,0,27,23,1,1,0,23,13.5,13.659999847,40,44,16,28
218,21880,3688,0,27,23,0,1,0,23,12.5,14,41,44,13,25
218,21880,3689,0,27,23,0,1,0,33,5.5,13.659999847,44,44,13,18
218,21880,3690,0,27,23,0,1,0,50,17.5,11.329999924,43,54,13,26
219,21980,3691,1,32,14,0,0,0,15,9.5,11,34,36,7,9
219,21980,3692,1,32,14,0,0,0,28,14.5,12,38,50,16,22
219,21980,3693,1,32,14,0,0,0,18,14,15,35,43,14,20
219,21980,3694,1,32,14,0,0,0,15,13.5,14.329999924,40,46,8,21
219,21980,3695,1,32,14,0,0,0,23,10,11.659999847,36,51,12,23
219,21980,3696,1,32,14,0,0,0,10,12.5,15.329999924,34,46,18,29
219,21980,3697,1,32,14,0,0,0,15,10.5,13,40,43,12,19
219,21980,3698,1,32,14,0,0,0,18,10.5,8,33,43,10,18
219,21980,3699,1,32,14,1,0,0,25,10,10.659999847,42,53,13,22
219,21980,3700,1,32,14,1,0,0,35,10,10.329999924,41,40,7,16
219,21980,3701,1,32,14,1,0,0,18,12,9.6660003662,30,35,10,15
219,21980,3702,1,32,14,1,0,0,15,11.5,8.6660003662,33,46,8,19
219,21980,3703,1,32,14,1,0,0,20,12.5,10.659999847,39,51,11,30
219,21980,3704,1,32,14,0,0,0,18,12,9.3330001831,36,43,6,20
220,22080,3705,1,19,11,1,1,0,21,7,7.6666666667,20,25,9,5
220,22080,3706,1,19,11,0,1,0,34,10,9.3333333333,32,37,11,18
220,22080,3707,1,19,11,0,0,0,23,11.5,11,37,49,12,20
220,22080,3708,1,19,11,0,1,0,21,10.5,13.666666667,39,47,14,25
220,22080,3709,1,19,11,1,0,0,20,12.5,11.333333333,41,49,15,21
220,22080,3710,1,19,11,0,0,0,23,12,12.666666667,44,53,18,25
222,22280,3711,0,26,18,1,0,0,,11.5,11,30,35,6,11
222,22280,3712,0,26,18,1,0,0,40,11.5,11.329999924,23,28,12,18
222,22280,3713,0,26,18,1,0,0,20,8.5,7.6659998894,30,40,12,10
222,22280,3714,0,26,18,0,0,1,20,11.5,10.659999847,27,40,10,15
222,22280,3715,0,26,18,1,0,0,17,10.5,8,19,24,6,6
222,22280,3716,0,26,18,1,0,0,27,7,9.3330001831,22,22,6,20
222,22280,3717,0,26,18,1,0,1,23,12,9.6660003662,26,33,9,16
222,22280,3718,0,26,18,0,0,1,20,11.5,9,31,37,11,15
222,22280,3719,0,26,18,0,0,1,45,8,11.659999847,29,33,7,16
222,22280,3720,0,26,18,1,0,0,40,12.5,9.6660003662,37,53,10,26
222,22280,3721,0,26,18,1,0,0,30,12,8.3330001831,29,37,12,17
222,22280,3722,0,26,18,0,0,0,25,12.5,11.329999924,40,49,13,25
222,22280,3723,0,26,18,0,0,0,45,12.5,14.329999924,35,52,13,25
222,22280,3724,0,26,18,1,0,0,40,12.5,9.6660003662,30,51,14,28
222,22280,3725,0,26,18,1,0,1,30,13,9,37,39,11,8
222,22280,3726,0,26,18,0,0,0,50,12,14,32,46,11,26
222,22280,3727,0,26,18,1,0,0,25,11,9.6660003662,29,42,12,17
222,22280,3728,0,26,18,0,0,0,50,11,14,37,44,10,19
222,22280,3729,0,26,18,1,0,0,20,11,8.3330001831,21,37,14,23
222,22280,3730,0,26,18,0,0,0,30,12.5,14,33,49,12,26
222,22280,3731,0,26,18,0,0,0,40,9.5,10.329999924,23,37,10,18
222,22280,3732,0,26,18,1,0,0,35,13,13.329999924,42,51,11,27
222,22280,3733,0,26,18,1,0,0,30,11,11.659999847,24,34,13,22
222,22280,3734,0,26,18,0,0,0,40,11,11,39,32,11,21
222,22280,3735,0,26,18,0,0,0,40,12.5,11,39,40,10,22
224,22480,3736,0,13,14,0,0,0,30,11.5,11.329999924,28,40,10,23
224,22480,3737,0,13,14,0,0,0,30,12.5,12.659999847,37,41,15,26
224,22480,3738,0,13,14,0,0,0,37,10.5,7,32,36,6,9
224,22480,3739,0,13,14,1,0,0,33,14,9.6660003662,46,49,9,18
224,22480,3740,0,13,14,1,0,0,30,11,12,29,45,11,10
224,22480,3741,0,13,14,1,0,0,30,13.5,13.659999847,39,43,14,26
224,22480,3742,0,13,14,0,0,0,20,12.5,10.659999847,29,35,10,25
224,22480,3743,0,13,14,0,0,0,23,15,14.329999924,46,48,13,27
224,22480,3744,0,13,14,0,0,0,30,16.5,11.329999924,38,46,14,27
224,22480,3745,0,13,14,0,0,0,20,13,9,33,43,6,16
224,22480,3746,0,13,14,1,0,0,38,12.5,12,46,44,12,26
224,22480,3747,0,13,14,1,0,0,23,8.5,10.659999847,32,33,9,24
224,22480,3748,0,13,14,1,0,0,30,10,9,29,40,8,18
225,22582,3762,0,23,15,1,0,0,11,9.5,9.3333333333,,30,,14
225,22582,3763,0,23,15,0,0,1,11,15,11.333333333,,44,,14
225,22582,3764,0,23,15,0,0,0,17,12,11.333333333,,45,,15
225,22582,3765,0,23,15,1,0,0,17,10.5,6.3333333333,,38,,16
225,22582,3766,0,23,15,1,0,0,19,8,7.6666666667,,35,,17
225,22582,3767,0,23,15,1,0,0,17,9,9.3333333333,,39,,17
225,22582,3768,0,23,15,1,0,0,11,9,10.333333333,,40,,17
225,22582,3769,0,23,15,1,0,0,13,11.5,9.6666666667,,43,,18
225,22582,3770,0,23,15,0,0,0,21,11.5,12.666666667,,25,,19
225,22582,3771,0,23,15,1,0,0,17,11.5,10.333333333,,40,,19
225,22582,3772,0,23,15,0,0,0,19,9.5,8.3333333333,,42,,19
225,22582,3773,0,23,15,1,0,0,43,12,10,,44,,19
225,22582,3774,0,23,15,1,0,0,15,12.5,12.333333333,,39,,20
225,22582,3775,0,23,15,0,0,0,17,12.5,12,,46,,20
225,22582,3776,0,23,15,1,0,0,26,13,9,,43,,22
225,22582,3777,0,23,15,0,0,0,15,10,10,,43,,22
225,22582,3778,0,23,15,1,0,0,22,11.5,8.6666666667,,38,,23
225,22582,3779,0,23,15,0,0,0,26,17.5,12.666666667,,49,,23
225,22582,3780,0,23,15,0,0,0,17,13.5,12,,45,,24
225,22582,3781,0,23,15,0,0,0,17,11,11.666666667,,35,,25
225,22582,3782,0,23,15,1,0,0,21,10.5,11.666666667,,40,,25
225,22582,3783,0,23,15,1,0,0,38,15,9.3333333333,,55,,25
225,22582,3784,0,23,15,1,0,0,17,11.5,10,,52,,26
226,22680,3785,1,24,20,0,0,0,25,12,10.659999847,32,30,9,22
226,22680,3786,1,24,20,0,0,0,20,11.5,14,37,31,12,9
226,22680,3787,1,24,20,0,0,1,20,11.5,11,32,34,12,18
226,22680,3788,1,24,20,0,0,1,25,15,11.659999847,39,42,13,21
226,22680,3789,1,24,20,0,0,0,50,10,11.329999924,31,42,13,24
226,22680,3790,1,24,20,1,0,0,50,12,9.6660003662,37,51,13,21
226,22680,3791,1,24,20,1,0,0,50,14.5,12.329999924,38,48,12,26
226,22680,3792,1,24,20,1,0,0,20,10,9.3330001831,33,42,8,13
227,22780,3793,0,30,20,0,0,0,27,17.5,15,44,51,19,29
227,22780,3794,0,30,20,0,0,0,40,12.5,9.6660003662,33,47,10,21
227,22780,3795,0,30,20,1,0,0,23,13,9.3330001831,27,40,7,10
227,22780,3796,0,30,20,0,0,0,33,12,12.329999924,36,49,7,23
227,22780,3797,0,30,20,1,0,0,28,10.5,9.3330001831,36,52,11,27
227,22780,3798,0,30,20,1,0,0,30,12,13,33,52,10,27
227,22780,3799,0,30,20,0,0,0,40,10,10.659999847,29,46,6,20
227,22780,3800,0,30,20,0,0,0,33,12.5,9.6660003662,35,46,10,17
227,22780,3801,0,30,20,0,0,0,27,13,15,39,44,12,22
227,22780,3802,0,30,20,0,0,0,20,12.5,10,38,48,7,16
227,22780,3803,0,30,20,0,0,1,17,7,7.6659998894,16,31,10,14
227,22780,3804,0,30,20,0,0,0,30,14,12.659999847,33,40,9,23
227,22780,3805,0,30,20,0,0,0,40,14,13,36,39,10,21
227,22780,3806,0,30,20,0,0,0,20,11.5,10.659999847,32,45,7,13
227,22780,3807,0,30,20,1,0,0,33,11,10,35,47,11,24
227,22780,3808,0,30,20,0,0,0,30,12,9,31,23,7,13
227,22780,3809,0,30,20,1,0,0,40,12.5,10.329999924,36,49,11,24
227,22780,3810,0,30,20,1,0,0,20,11,9,30,36,11,10
228,22880,3811,0,25,21,1,0,0,20,8.5,8.3333333333,33,36,,22
228,22880,3812,0,25,21,0,0,0,23,13.5,11.329999924,42,51,15,23
228,22880,3813,0,25,21,0,0,0,43,11,10.329999924,32,40,14,27
228,22880,3814,0,25,21,1,0,0,20,11.5,8.6660003662,31,46,8,11
228,22880,3815,0,25,21,1,0,0,27,13,10,36,52,14,27
228,22880,3816,0,25,21,1,0,0,23,6.5,10,35,53,10,19
228,22880,3817,0,25,21,0,0,1,20,12,10,28,37,8,20
228,22880,3818,0,25,21,0,0,0,33,12.5,10,33,47,12,25
228,22880,3819,0,25,21,1,0,0,23,12,8.3330001831,34,49,11,22
228,22880,3820,0,25,21,0,0,0,37,17,15.329999924,42,54,15,29
228,22880,3821,0,25,21,1,0,0,27,11.5,10.659999847,32,50,13,22
228,22880,3822,0,25,21,0,0,0,27,12.5,9,33,52,11,25
228,22880,3823,0,25,21,1,0,0,27,13.5,11,39,53,12,24
228,22880,3824,0,25,21,1,0,0,37,12,7,35,48,14,19
228,22880,3825,0,25,21,0,0,0,30,12,13.329999924,38,53,14,29
228,22880,3826,0,25,21,1,0,0,20,13.5,10.659999847,36,51,10,24
228,22880,3827,0,25,21,1,0,0,27,9.5,10,27,44,12,16
228,22880,3828,0,25,21,0,0,0,20,12.5,12.659999847,35,47,13,25
228,22880,3829,0,25,21,0,0,0,20,11.5,12,35,51,11,22
228,22880,3830,0,25,21,0,0,0,30,15.5,8.6660003662,45,57,13,28
228,22880,3831,0,25,21,0,0,0,37,12,12.329999924,38,44,14,28
228,22880,3832,0,25,21,1,0,0,23,14.5,11.659999847,42,54,18,29
229,22980,3833,1,21,14,0,0,0,11,10.5,8.3333333333,24,25,6,2
229,22980,3834,1,21,14,0,0,1,17,4,6.6666666667,10,8,6,5
229,22980,3835,1,21,14,1,0,0,14,9.5,8,26,26,7,14
229,22980,3836,1,21,14,1,0,0,14,8.5,9.6666666667,20,28,11,7
229,22980,3837,1,21,14,0,0,1,11,7.5,6,23,18,11,9
229,22980,3838,1,21,14,0,0,0,28,12,11.666666667,33,36,11,23
229,22980,3839,1,21,14,1,0,0,34,12,8.3333333333,45,54,13,15
229,22980,3840,1,21,14,1,0,0,17,14.5,11.333333333,45,52,15,21
229,22980,3841,1,21,14,0,0,0,14,13,10.333333333,39,43,15,26
230,23080,3842,0,24,13,0,0,1,11,5,5,11,16,4,8
230,23080,3843,0,24,13,0,0,0,11,13.5,10.333333333,39,45,5,19
230,23080,3844,0,24,13,0,0,0,11,7.5,7.6666666667,28,16,7,7
230,23080,3845,0,24,13,0,0,0,17,9,10.333333333,27,29,8,7
230,23080,3846,0,24,13,0,0,0,11,8.5,7,33,23,8,9
230,23080,3847,0,24,13,0,0,0,17,11,8,25,24,8,11
230,23080,3848,0,24,13,1,0,0,24,8.5,14,21,27,8,15
230,23080,3849,0,24,13,0,0,1,15,9,9.3333333333,24,23,9,7
230,23080,3850,0,24,13,1,0,0,17,11.5,8,34,33,9,14
230,23080,3851,0,24,13,1,0,0,17,11.5,7.6666666667,34,47,10,17
230,23080,3852,0,24,13,1,0,0,15,11,11.333333333,33,,12,
230,23080,3853,0,24,13,0,0,0,11,11,9.6666666667,31,37,12,12
230,23080,3854,0,24,13,1,0,0,19,11.5,11,27,39,12,15
230,23080,3855,0,24,13,1,0,0,28,10,9,34,40,12,21
230,23080,3856,0,24,13,1,0,0,19,12.5,9.3333333333,35,50,13,22
230,23080,3857,0,24,13,1,0,1,17,6.5,11,28,30,14,17
230,23080,3858,0,24,13,0,0,0,11,12,12,38,32,14,18
230,23080,3859,0,24,13,1,0,0,26,12,12.666666667,38,34,14,19
230,23080,3860,0,24,13,1,0,0,17,11,9,40,49,14,23
230,23080,3861,0,24,13,0,0,0,17,10.5,10,38,,16,
230,23080,3862,0,24,13,1,0,0,30,13.5,12,39,50,16,22
230,23080,3863,0,24,13,0,0,0,17,11.5,10.333333333,32,34,17,19
230,23080,3864,0,24,13,0,0,0,32,17,15.333333333,48,54,18,30
231,23180,3865,0,21,18,1,0,0,25,13,13,42,55,16,26
231,23180,3866,0,21,18,1,0,0,20,9.5,10,29,50,8,21
231,23180,3867,0,21,18,0,0,0,23,15,13.329999924,42,49,12,28
231,23180,3868,0,21,18,1,0,0,50,12,13,38,57,11,28
231,23180,3869,0,21,18,1,0,0,50,12,7.3330001831,35,45,11,21
231,23180,3870,0,21,18,0,0,0,23,9.5,12,39,48,16,26
231,23180,3871,0,21,18,0,0,0,18,12.5,13,26,42,7,17
231,23180,3872,0,21,18,0,0,0,45,12,12.659999847,32,41,13,24
231,23180,3873,0,21,18,1,0,0,35,11.5,10.329999924,33,50,11,23
231,23180,3874,0,21,18,0,0,0,23,13.5,14,45,52,13,29
231,23180,3875,0,21,18,1,0,0,20,12.5,12,33,39,13,26
231,23180,3876,0,21,18,1,0,0,25,11.5,14.659999847,33,48,12,20
231,23180,3877,0,21,18,1,0,0,20,13.5,13,43,51,9,24
231,23180,3878,0,21,18,0,0,0,20,11,10.329999924,23,38,7,20
231,23180,3879,0,21,18,1,0,0,20,11,10.329999924,30,45,8,17
231,23180,3880,0,21,18,0,0,0,23,13,13,37,46,12,27
231,23180,3881,0,21,18,1,0,0,23,12,7.6659998894,28,44,8,14
231,23180,3882,0,21,18,0,0,0,23,9.5,11.329999924,29,34,15,18
231,23180,3883,0,21,18,1,0,0,20,15,13.659999847,44,50,13,20
231,23180,3884,0,21,18,1,0,0,25,11.5,11,34,41,6,16
231,23180,3885,0,21,18,0,0,0,20,11,11.329999924,27,41,10,21
232,23280,3886,,,,0,0,1,15,10,6,35,31,8,8
232,23280,3887,,,,1,0,0,49,15.5,12.666666667,44,40,13,18
232,23280,3888,,,,0,0,0,30,11,12.333333333,27,25,14,14
232,23280,3889,,,,0,0,1,15,11.5,10.333333333,29,30,16,9
232,23280,3890,,,,0,0,0,47,15.5,14,41,51,16,27
232,23280,3891,,,,0,0,0,15,14.5,15.666666667,41,42,16,30
233,23380,3892,1,22,20,1,0,0,17,8.5,6.6666666667,25,,10,
233,23380,3893,1,22,20,1,0,0,30,11,10.329999924,28,33,8,14
233,23380,3894,1,22,20,0,0,0,20,11.5,10,34,38,9,18
233,23380,3895,1,22,20,1,0,0,33,12.5,12,39,44,7,24
233,23380,3896,1,22,20,1,0,0,33,14.5,12,32,42,11,21
233,23380,3897,1,22,20,0,0,0,20,8.5,5.3330001831,13,15,4,10
233,23380,3898,1,22,20,1,0,0,18,13,6.3330001831,32,35,6,12
233,23380,3899,1,22,20,1,0,0,33,12.5,12.659999847,40,46,12,21
233,23380,3900,1,22,20,1,0,0,35,14,11.329999924,38,49,11,23
233,23380,3901,1,22,20,1,0,0,28,11,8,26,40,9,14
234,23480,3902,0,24,25,0,0,0,28,10.5,8,42,52,9,23
234,23480,3903,0,24,25,0,0,0,40,12,12.659999847,34,40,13,18
234,23480,3904,0,24,25,0,1,0,20,11,9,33,46,8,14
234,23480,3905,0,24,25,0,0,0,43,15.5,16,38,49,16,23
234,23480,3906,0,24,25,1,1,1,17,8.5,6.6659998894,26,21,7,5
234,23480,3907,0,24,25,0,0,0,40,13,9.6660003662,43,46,10,20
234,23480,3908,0,24,25,1,0,0,50,13.5,12.659999847,47,55,16,27
234,23480,3909,0,24,25,0,0,0,45,13.5,12.659999847,31,47,9,27
234,23480,3910,0,24,25,1,0,0,48,14,8,43,53,14,25
234,23480,3911,0,24,25,1,0,0,28,11,11,38,46,11,18
234,23480,3912,0,24,25,1,0,0,37,13.5,11.329999924,43,50,15,26
234,23480,3913,0,24,25,1,0,0,30,9.5,9.6660003662,34,44,9,21
234,23480,3914,0,24,25,1,0,0,37,10.5,8.6660003662,25,37,9,20
235,23580,3915,1,15,18,1,0,0,50,12.5,12,42,49,11,18
235,23580,3916,1,15,18,0,0,1,45,13.5,10,31,43,11,16
235,23580,3917,1,15,18,0,0,0,20,13,11.329999924,40,47,10,23
235,23580,3918,1,15,18,0,0,0,17,11,10.659999847,37,34,12,20
235,23580,3919,1,15,18,1,0,0,23,13,13.659999847,42,51,17,24
235,23580,3920,1,15,18,0,0,0,15,10.5,12.329999924,32,29,7,9
235,23580,3921,1,15,18,0,0,1,10,10.5,11.659999847,28,34,9,7
235,23580,3922,1,15,18,1,0,0,20,13.5,17.329999924,45,53,14,24
235,23580,3923,1,15,18,0,0,0,30,10,9.6660003662,28,43,12,19
235,23580,3924,1,15,18,1,0,0,50,13,13,47,57,14,27
236,23680,3925,,,,1,0,0,43,11,6.3333333333,26,39,7,18
236,23680,3926,,,,0,0,0,32,10.5,10.666666667,36,34,10,10
236,23680,3927,,,,0,0,0,26,12.5,7,37,35,10,14
236,23680,3928,,,,1,0,0,23,13.5,11.666666667,36,48,12,27
236,23680,3929,,,,0,0,0,34,14,11,31,40,14,7
236,23680,3930,,,,0,0,0,23,12,10.666666667,32,39,14,23
236,23680,3931,,,,0,0,0,29,16.5,9,40,52,14,27
236,23680,3932,,,,1,0,0,46,12,10,39,49,14,30
236,23680,3933,,,,0,0,0,29,14,14.333333333,36,49,15,28
236,23680,3934,,,,0,0,0,32,15.5,15,42,50,15,29
236,23680,3935,,,,1,0,0,46,13,11.666666667,44,45,17,24
236,23680,3936,,,,1,0,0,44,18,13.333333333,42,51,19,30
237,23780,3937,1,19,20,1,0,0,49,11.5,10,39,,11,
237,23780,3938,1,19,20,0,0,0,10,13,11,36,48,14,30
237,23780,3939,1,19,20,0,0,1,50,9,6.6659998894,33,31,7,12
237,23780,3940,1,19,20,0,0,0,35,10,12,36,38,10,14
237,23780,3941,1,19,20,1,0,0,35,11,11.659999847,46,49,13,28
237,23780,3942,1,19,20,1,0,0,10,9.5,11.329999924,36,36,14,18
237,23780,3943,1,19,20,1,0,0,10,8.5,9.6660003662,40,42,12,14
237,23780,3944,1,19,20,1,0,0,20,8,8.6660003662,33,33,12,17
237,23780,3945,1,19,20,0,0,1,20,10,9,31,30,10,14
237,23780,3946,1,19,20,0,0,0,30,12.5,11.659999847,34,35,18,21
237,23780,3947,1,19,20,1,0,0,20,11.5,10.329999924,32,35,9,14
237,23780,3948,1,19,20,0,0,0,10,12,8,34,37,8,12
237,23780,3949,1,19,20,1,0,0,20,11.5,13,40,42,12,18
237,23780,3950,1,19,20,1,0,0,40,11.5,9.6660003662,41,49,16,22
237,23780,3951,1,19,20,0,0,0,50,13,10,41,48,14,18
237,23780,3952,1,19,20,1,0,0,35,16.5,16.329999924,45,49,19,28
239,23980,3953,0,31,18,0,0,0,25,14,12.333333333,42,42,,26
239,23980,3954,0,31,18,1,0,0,17,10.5,7.3333333333,38,35,5,11
239,23980,3955,0,31,18,0,0,1,25,11,11.333333333,33,32,5,12
239,23980,3956,0,31,18,1,0,1,17,8,10.666666667,24,38,5,14
239,23980,3957,0,31,18,1,0,0,20,10,7.6666666667,28,27,6,8
239,23980,3958,0,31,18,0,0,0,25,10.5,12,28,35,7,20
239,23980,3959,0,31,18,1,0,0,26,13,9.3333333333,31,44,7,23
239,23980,3960,0,31,18,0,0,0,17,10,9.6666666667,34,38,9,20
239,23980,3961,0,31,18,1,0,0,40,11.5,9.3333333333,38,49,10,18
239,23980,3962,0,31,18,0,0,0,20,12.5,14,35,38,10,19
